Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
20,0.39,5.1339,0.19478,189.71,265.68,6.0394,0.65847,0.92371,326.01,2.7596,2.02E-05,0.026173
20,0.4,5.266,0.1899,189.69,265.65,6.0328,0.65849,0.92388,326.01,2.7591,2.03E-05,0.026176
20,0.41,5.398,0.18525,189.67,265.63,6.0263,0.65852,0.92405,326.01,2.7586,2.03E-05,0.026178
20,0.42,5.53,0.18083,189.65,265.6,6.0199,0.65854,0.92421,326.01,2.758,2.03E-05,0.026181
20,0.43,5.6621,0.17661,189.63,265.58,6.0138,0.65857,0.92438,326.01,2.7575,2.03E-05,0.026183
20,0.44,5.7941,0.17259,189.61,265.55,6.0077,0.65859,0.92454,326.01,2.757,2.03E-05,0.026186
20,0.45,5.9262,0.16874,189.59,265.52,6.0018,0.65862,0.92471,326.01,2.7565,2.03E-05,0.026188
20,0.46,6.0583,0.16506,189.57,265.5,5.996,0.65865,0.92487,326.01,2.7559,2.03E-05,0.026191
20,0.47,6.1905,0.16154,189.55,265.47,5.9904,0.65867,0.92504,326.01,2.7554,2.03E-05,0.026193
20,0.48,6.3226,0.15816,189.53,265.45,5.9848,0.6587,0.92521,326.01,2.7549,2.03E-05,0.026196
20,0.49,6.4548,0.15492,189.51,265.42,5.9794,0.65872,0.92537,326.01,2.7543,2.03E-05,0.026198
20,0.5,6.587,0.15182,189.49,265.4,5.9741,0.65875,0.92554,326.01,2.7538,2.03E-05,0.026201
20,0.51,6.7192,0.14883,189.47,265.37,5.9689,0.65877,0.92571,326.02,2.7533,2.03E-05,0.026203
20,0.52,6.8514,0.14596,189.45,265.35,5.9638,0.6588,0.92587,326.02,2.7528,2.03E-05,0.026206
20,0.53,6.9836,0.14319,189.43,265.32,5.9587,0.65883,0.92604,326.02,2.7522,2.03E-05,0.026208
20,0.54,7.1159,0.14053,189.41,265.3,5.9538,0.65885,0.9262,326.02,2.7517,2.03E-05,0.026211
20,0.55,7.2481,0.13797,189.39,265.27,5.949,0.65888,0.92637,326.02,2.7512,2.03E-05,0.026213
20,0.56,7.3804,0.13549,189.37,265.24,5.9442,0.6589,0.92654,326.02,2.7506,2.03E-05,0.026216
20,0.57,7.5127,0.13311,189.35,265.22,5.9396,0.65893,0.9267,326.02,2.7501,2.03E-05,0.026218
20,0.58,7.6451,0.1308,189.33,265.19,5.935,0.65895,0.92687,326.02,2.7496,2.03E-05,0.026221
20,0.59,7.7774,0.12858,189.31,265.17,5.9305,0.65898,0.92704,326.02,2.749,2.03E-05,0.026224
20,0.6,7.9098,0.12643,189.29,265.14,5.926,0.65901,0.9272,326.02,2.7485,2.03E-05,0.026226
20,0.61,8.0421,0.12434,189.27,265.12,5.9217,0.65903,0.92737,326.02,2.748,2.03E-05,0.026229
20,0.62,8.1745,0.12233,189.25,265.09,5.9174,0.65906,0.92754,326.02,2.7474,2.03E-05,0.026231
20,0.63,8.307,0.12038,189.23,265.07,5.9131,0.65908,0.9277,326.03,2.7469,2.03E-05,0.026234
20,0.64,8.4394,0.11849,189.21,265.04,5.909,0.65911,0.92787,326.03,2.7464,2.03E-05,0.026237
20,0.65,8.5718,0.11666,189.19,265.01,5.9049,0.65913,0.92804,326.03,2.7458,2.03E-05,0.026239
20,0.66,8.7043,0.11489,189.16,264.99,5.9008,0.65916,0.9282,326.03,2.7453,2.03E-05,0.026242
20,0.67,8.8368,0.11316,189.14,264.96,5.8969,0.65919,0.92837,326.03,2.7448,2.03E-05,0.026245
20,0.68,8.9693,0.11149,189.12,264.94,5.893,0.65921,0.92854,326.03,2.7442,2.03E-05,0.026247
20,0.69,9.1018,0.10987,189.1,264.91,5.8891,0.65924,0.92871,326.03,2.7437,2.03E-05,0.02625
20,0.7,9.2344,0.10829,189.08,264.89,5.8853,0.65926,0.92887,326.03,2.7431,2.03E-05,0.026253
20,0.71,9.3669,0.10676,189.06,264.86,5.8815,0.65929,0.92904,326.03,2.7426,2.03E-05,0.026255
20,0.72,9.4995,0.10527,189.04,264.84,5.8778,0.65931,0.92921,326.03,2.7421,2.03E-05,0.026258
20,0.73,9.6321,0.10382,189.02,264.81,5.8742,0.65934,0.92937,326.04,2.7415,2.03E-05,0.026261
